X,CH1,CH2,
7.1148902e-01,0.00000e+00,-5.00000e-03,
7.1148998e-01,-2.00000e-04,-6.60000e-03,
7.1149099e-01,-4.00000e-04,-8.20000e-03,
7.1149200e-01,-6.00000e-04,-9.80000e-03,
7.1149302e-01,-1.00000e-03,-8.00000e-03,
7.1149403e-01,-1.60000e-03,-6.20000e-03,
7.1149498e-01,-2.20000e-03,-4.40000e-03,
7.1149600e-01,-2.80000e-03,-2.60000e-03,
7.1149701e-01,-3.40000e-03,-8.00000e-04,
7.1149802e-01,-4.00000e-03,1.00000e-03,
7.1149898e-01,-4.60000e-03,2.80000e-03,
7.1149999e-01,-5.20000e-03,4.60000e-03,
7.1150100e-01,-5.80000e-03,6.40000e-03,
7.1150202e-01,-6.40000e-03,8.20000e-03,
7.1150303e-01,-7.00000e-03,1.00000e-02,
7.1150398e-01,-7.60000e-03,1.16000e-02,
7.1150500e-01,-6.00000e-03,9.40000e-03,
7.1150601e-01,-4.40000e-03,7.20000e-03,
7.1150702e-01,-3.00000e-03,5.00000e-03,
7.1150798e-01,-1.40000e-03,2.80000e-03,
7.1150899e-01,2.00000e-04,6.00000e-04,
7.1151000e-01,1.60000e-03,-1.80000e-03,
7.1151102e-01,3.20000e-03,-4.00000e-03,
7.1151203e-01,4.80000e-03,-6.20000e-03,
7.1151298e-01,6.20000e-03,-8.40000e-03,
7.1151400e-01,7.80000e-03,-1.06000e-02,
7.1151501e-01,9.20000e-03,-1.30000e-02,
7.1151602e-01,7.60000e-03,-1.14000e-02,
7.1151698e-01,5.80000e-03,-9.80000e-03,
7.1151799e-01,4.00000e-03,-8.40000e-03,
7.1151900e-01,2.20000e-03,-6.80000e-03,
7.1152002e-01,6.00000e-04,-5.40000e-03,
7.1152103e-01,-1.20000e-03,-3.80000e-03,
7.1152198e-01,-3.00000e-03,-2.20000e-03,
7.1152300e-01,-4.80000e-03,-8.00000e-04,
7.1152401e-01,-6.40000e-03,8.00000e-04,
7.1152502e-01,-8.20000e-03,2.20000e-03,
7.1152598e-01,-1.00000e-02,3.80000e-03,
7.1152699e-01,-1.18000e-02,5.20000e-03,
7.1152800e-01,-9.40000e-03,4.40000e-03,
7.1152902e-01,-7.00000e-03,3.60000e-03,
7.1153003e-01,-4.60000e-03,2.80000e-03,
7.1153098e-01,-2.20000e-03,2.00000e-03,
7.1153200e-01,2.00000e-04,1.20000e-03,
7.1153301e-01,2.60000e-03,2.00000e-04,
7.1153402e-01,5.00000e-03,-6.00000e-04,
7.1153498e-01,7.40000e-03,-1.40000e-03,
7.1153599e-01,9.80000e-03,-2.20000e-03,
7.1153700e-01,1.22000e-02,-3.00000e-03,
7.1153802e-01,1.46000e-02,-4.00000e-03,
7.1153897e-01,1.26000e-02,-3.60000e-03,
7.1153998e-01,1.04000e-02,-3.40000e-03,
7.1154100e-01,8.40000e-03,-3.20000e-03,
7.1154201e-01,6.20000e-03,-3.00000e-03,
7.1154302e-01,4.00000e-03,-2.80000e-03,
7.1154398e-01,2.00000e-03,-2.60000e-03,
7.1154499e-01,-2.00000e-04,-2.40000e-03,
7.1154600e-01,-2.40000e-03,-2.20000e-03,
7.1154702e-01,-4.40000e-03,-2.00000e-03,
7.1154797e-01,-6.60000e-03,-1.80000e-03,
7.1154898e-01,-8.80000e-03,-1.60000e-03,
7.1155000e-01,-1.10000e-02,-1.40000e-03,
7.1155101e-01,-9.40000e-03,-1.20000e-03,
7.1155202e-01,-7.80000e-03,-1.00000e-03,
7.1155298e-01,-6.20000e-03,-8.00000e-04,
7.1155399e-01,-4.60000e-03,-6.00000e-04,
7.1155500e-01,-3.00000e-03,-4.00000e-04,
7.1155602e-01,-1.40000e-03,-2.00000e-04,
7.1155697e-01,2.00000e-04,0.00000e+00,
7.1155798e-01,1.80000e-03,2.00000e-04,
7.1155900e-01,3.40000e-03,4.00000e-04,
7.1156001e-01,5.00000e-03,6.00000e-04,
7.1156102e-01,6.60000e-03,8.00000e-04,
7.1156198e-01,7.20000e-03,1.00000e-03,
7.1156299e-01,6.00000e-03,1.00000e-03,
7.1156400e-01,5.00000e-03,1.00000e-03,
7.1156502e-01,3.80000e-03,1.20000e-03,
7.1156597e-01,2.60000e-03,1.20000e-03,
7.1156698e-01,1.60000e-03,1.20000e-03,
7.1156800e-01,4.00000e-04,1.20000e-03,
7.1156901e-01,-8.00000e-04,1.40000e-03,
