X,CH1,CH2,
1.0916880e+00,6.80000e-03,4.00000e-04,
1.0916890e+00,5.40000e-03,-2.00000e-04,
1.0916899e+00,3.80000e-03,-1.00000e-03,
1.0916910e+00,2.40000e-03,-1.60000e-03,
1.0916920e+00,8.00000e-04,-2.40000e-03,
1.0916930e+00,-6.00000e-04,-3.00000e-03,
1.0916940e+00,-2.00000e-03,-3.60000e-03,
1.0916950e+00,-3.60000e-03,-4.40000e-03,
1.0916960e+00,-5.00000e-03,-5.00000e-03,
1.0916970e+00,-6.60000e-03,-5.80000e-03,
1.0916981e+00,-8.00000e-03,-6.40000e-03,
1.0916990e+00,-9.60000e-03,-7.20000e-03,
1.0917000e+00,-7.80000e-03,-6.40000e-03,
1.0917010e+00,-6.00000e-03,-5.60000e-03,
1.0917020e+00,-4.40000e-03,-4.80000e-03,
1.0917031e+00,-2.60000e-03,-4.00000e-03,
1.0917040e+00,-1.00000e-03,-3.20000e-03,
1.0917050e+00,8.00000e-04,-2.40000e-03,
1.0917060e+00,2.40000e-03,-1.60000e-03,
1.0917070e+00,4.20000e-03,-8.00000e-04,
1.0917079e+00,5.80000e-03,0.00000e+00,
1.0917090e+00,7.60000e-03,8.00000e-04,
1.0917100e+00,9.20000e-03,1.40000e-03,
1.0917110e+00,7.80000e-03,8.00000e-04,
1.0917120e+00,6.20000e-03,0.00000e+00,
1.0917130e+00,4.80000e-03,-6.00000e-04,
1.0917140e+00,3.20000e-03,-1.40000e-03,
1.0917150e+00,1.80000e-03,-2.20000e-03,
1.0917161e+00,2.00000e-04,-2.80000e-03,
1.0917170e+00,-1.20000e-03,-3.60000e-03,
1.0917180e+00,-2.80000e-03,-4.40000e-03,
1.0917190e+00,-4.20000e-03,-5.00000e-03,
1.0917200e+00,-5.80000e-03,-5.80000e-03,
1.0917211e+00,-7.20000e-03,-6.60000e-03,
1.0917220e+00,-8.80000e-03,-7.40000e-03,
1.0917230e+00,-7.40000e-03,-6.00000e-03,
1.0917240e+00,-6.00000e-03,-4.80000e-03,
1.0917250e+00,-4.60000e-03,-3.60000e-03,
1.0917259e+00,-3.40000e-03,-2.40000e-03,
1.0917270e+00,-2.00000e-03,-1.20000e-03,
1.0917280e+00,-6.00000e-04,2.00000e-04,
1.0917290e+00,8.00000e-04,1.40000e-03,
1.0917300e+00,2.00000e-03,2.60000e-03,
1.0917310e+00,3.40000e-03,3.80000e-03,
1.0917320e+00,4.80000e-03,5.00000e-03,
1.0917330e+00,6.00000e-03,6.20000e-03,
1.0917341e+00,5.40000e-03,5.40000e-03,
1.0917350e+00,4.80000e-03,4.60000e-03,
1.0917360e+00,4.20000e-03,3.80000e-03,
1.0917370e+00,3.60000e-03,2.80000e-03,
1.0917380e+00,3.00000e-03,2.00000e-03,
1.0917391e+00,2.40000e-03,1.20000e-03,
1.0917400e+00,1.60000e-03,4.00000e-04,
1.0917410e+00,1.00000e-03,-6.00000e-04,
1.0917420e+00,4.00000e-04,-1.40000e-03,
1.0917430e+00,-2.00000e-04,-2.20000e-03,
1.0917439e+00,-8.00000e-04,-3.00000e-03,
1.0917450e+00,-1.60000e-03,-4.00000e-03,
1.0917460e+00,-1.60000e-03,-3.00000e-03,
1.0917470e+00,-1.60000e-03,-2.20000e-03,
1.0917480e+00,-1.60000e-03,-1.40000e-03,
1.0917490e+00,-1.60000e-03,-6.00000e-04,
1.0917500e+00,-1.60000e-03,2.00000e-04,
1.0917510e+00,-1.60000e-03,1.00000e-03,
1.0917521e+00,-1.60000e-03,1.80000e-03,
1.0917530e+00,-1.60000e-03,2.60000e-03,
1.0917540e+00,-1.60000e-03,3.40000e-03,
1.0917550e+00,-1.60000e-03,4.20000e-03,
1.0917560e+00,-1.80000e-03,5.00000e-03,
1.0917571e+00,-1.00000e-03,4.80000e-03,
1.0917580e+00,-4.00000e-04,4.60000e-03,
1.0917590e+00,2.00000e-04,4.20000e-03,
1.0917600e+00,8.00000e-04,4.00000e-03,
1.0917610e+00,1.60000e-03,3.60000e-03,
1.0917619e+00,2.20000e-03,3.40000e-03,
1.0917630e+00,2.80000e-03,3.20000e-03,
1.0917640e+00,3.40000e-03,2.80000e-03,
1.0917650e+00,4.20000e-03,2.60000e-03,
1.0917660e+00,4.80000e-03,2.20000e-03,
1.0917670e+00,5.40000e-03,2.00000e-03,
1.0917680e+00,4.80000e-03,1.60000e-03,
1.0917690e+00,3.60000e-03,1.60000e-03,
