X,CH1,CH2,
7.1208698e-01,7.60000e-03,-6.00000e-03,
7.1208799e-01,6.60000e-03,-5.40000e-03,
7.1208900e-01,5.40000e-03,-5.00000e-03,
7.1209002e-01,4.20000e-03,-4.60000e-03,
7.1209103e-01,3.00000e-03,-4.20000e-03,
7.1209198e-01,2.00000e-03,-3.80000e-03,
7.1209300e-01,8.00000e-04,-3.40000e-03,
7.1209401e-01,-4.00000e-04,-2.80000e-03,
7.1209502e-01,-1.60000e-03,-2.40000e-03,
7.1209598e-01,-2.60000e-03,-2.00000e-03,
7.1209699e-01,-3.80000e-03,-1.60000e-03,
7.1209800e-01,-5.00000e-03,-1.20000e-03,
7.1209902e-01,-6.20000e-03,-8.00000e-04,
7.1210003e-01,-5.00000e-03,-8.00000e-04,
7.1210098e-01,-4.00000e-03,-8.00000e-04,
7.1210200e-01,-3.00000e-03,-8.00000e-04,
7.1210301e-01,-2.00000e-03,-8.00000e-04,
7.1210402e-01,-1.00000e-03,-8.00000e-04,
7.1210498e-01,2.00000e-04,-8.00000e-04,
7.1210599e-01,1.20000e-03,-8.00000e-04,
7.1210700e-01,2.20000e-03,-8.00000e-04,
7.1210802e-01,3.20000e-03,-8.00000e-04,
7.1210903e-01,4.20000e-03,-8.00000e-04,
7.1210998e-01,5.20000e-03,-1.00000e-03,
7.1211100e-01,4.60000e-03,-8.00000e-04,
7.1211201e-01,3.80000e-03,-6.00000e-04,
7.1211302e-01,3.00000e-03,-6.00000e-04,
7.1211398e-01,2.20000e-03,-4.00000e-04,
7.1211499e-01,1.40000e-03,-2.00000e-04,
7.1211600e-01,8.00000e-04,-2.00000e-04,
7.1211702e-01,0.00000e+00,0.00000e+00,
7.1211803e-01,-8.00000e-04,2.00000e-04,
7.1211898e-01,-1.60000e-03,2.00000e-04,
7.1212000e-01,-2.40000e-03,4.00000e-04,
7.1212101e-01,-3.20000e-03,6.00000e-04,
7.1212202e-01,-4.00000e-03,6.00000e-04,
7.1212298e-01,-3.20000e-03,4.00000e-04,
7.1212399e-01,-2.40000e-03,2.00000e-04,
7.1212500e-01,-1.60000e-03,-2.00000e-04,
7.1212602e-01,-8.00000e-04,-4.00000e-04,
7.1212697e-01,0.00000e+00,-8.00000e-04,
7.1212798e-01,8.00000e-04,-1.00000e-03,
7.1212900e-01,1.60000e-03,-1.40000e-03,
7.1213001e-01,2.40000e-03,-1.60000e-03,
7.1213102e-01,3.20000e-03,-2.00000e-03,
7.1213198e-01,4.00000e-03,-2.20000e-03,
7.1213299e-01,4.60000e-03,-2.60000e-03,
7.1213400e-01,4.00000e-03,-2.00000e-03,
7.1213502e-01,3.20000e-03,-1.60000e-03,
7.1213597e-01,2.40000e-03,-1.20000e-03,
7.1213698e-01,1.60000e-03,-8.00000e-04,
7.1213800e-01,8.00000e-04,-2.00000e-04,
7.1213901e-01,0.00000e+00,2.00000e-04,
7.1214002e-01,-8.00000e-04,6.00000e-04,
7.1214098e-01,-1.60000e-03,1.00000e-03,
7.1214199e-01,-2.40000e-03,1.60000e-03,
7.1214300e-01,-3.20000e-03,2.00000e-03,
7.1214402e-01,-4.00000e-03,2.40000e-03,
7.1214497e-01,-4.80000e-03,2.80000e-03,
7.1214598e-01,-3.80000e-03,3.20000e-03,
7.1214700e-01,-2.80000e-03,3.60000e-03,
7.1214801e-01,-2.00000e-03,3.80000e-03,
7.1214902e-01,-1.00000e-03,4.20000e-03,
7.1214998e-01,0.00000e+00,4.60000e-03,
7.1215099e-01,8.00000e-04,4.80000e-03,
7.1215200e-01,1.80000e-03,5.20000e-03,
7.1215302e-01,2.80000e-03,5.60000e-03,
7.1215397e-01,3.60000e-03,5.80000e-03,
7.1215498e-01,4.60000e-03,6.20000e-03,
7.1215600e-01,5.40000e-03,6.40000e-03,
7.1215701e-01,4.60000e-03,5.40000e-03,
7.1215802e-01,3.80000e-03,4.40000e-03,
7.1215898e-01,3.00000e-03,3.40000e-03,
7.1215999e-01,2.00000e-03,2.40000e-03,
7.1216100e-01,1.20000e-03,1.40000e-03,
7.1216202e-01,4.00000e-04,4.00000e-04,
7.1216297e-01,-4.00000e-04,-8.00000e-04,
7.1216398e-01,-1.40000e-03,-1.80000e-03,
7.1216500e-01,-2.20000e-03,-2.80000e-03,
7.1216601e-01,-3.00000e-03,-3.80000e-03,
7.1216702e-01,-3.80000e-03,-4.80000e-03,
7.1216798e-01,-4.20000e-03,-4.40000e-03,
7.1216899e-01,-3.80000e-03,-3.00000e-03,
